route_id,stop_id,hour_of_day,day_of_week,is_weekend,stop_sequence,actual_delay_seconds,late_5min
101,STOP_C,7,5,0,5,147.95762279504763,0
Red,STOP_B,9,5,0,8,76.22773402554958,0
Red,STOP_C,19,0,0,8,251.49245153790392,0
Blue,STOP_C,15,1,0,8,-118.01432117039849,0
Green,STOP_A,15,5,0,18,219.5195376112121,0
101,STOP_C,15,3,1,18,17.946012850667188,0
Green,STOP_B,18,5,0,10,350.0330530736808,1
101,STOP_C,21,2,0,9,329.9222005678793,1
Blue,STOP_A,11,0,0,15,436.23106050635494,1
Red,STOP_C,16,3,0,14,283.2101120364571,0
Green,STOP_C,18,5,0,3,159.8859363504016,0
Red,STOP_A,12,5,1,2,-448.6932460028829,0
Blue,STOP_B,21,5,0,8,-99.04767921914495,0
Red,STOP_C,16,3,1,13,579.4899555271254,1
Green,STOP_C,14,0,0,11,352.2942158993528,1
Blue,STOP_B,19,4,0,9,219.3072037705477,0
Blue,STOP_B,6,3,0,10,91.37497029765159,0
101,STOP_C,12,5,0,18,179.08550157647733,0
Red,STOP_A,13,1,1,11,-52.81679365332249,0
Red,STOP_B,21,4,1,1,332.3390768124966,1
Green,STOP_C,21,4,1,8,156.90419767818565,0
Green,STOP_A,20,4,0,3,-28.885848647774765,0
Blue,STOP_B,9,4,0,4,103.00354851544114,0
Green,STOP_C,16,4,0,15,566.7555458065609,1
Green,STOP_C,14,5,0,17,89.6051545401913,0
Green,STOP_A,17,0,1,16,1004.07676103644,1
Blue,STOP_B,11,2,0,6,299.37829286692266,0
Green,STOP_B,13,1,0,10,138.07545695988287,0
Blue,STOP_C,7,4,0,18,-162.22423317584537,0
Green,STOP_D,12,5,0,4,-251.25233501771413,0
101,STOP_C,20,2,0,16,219.09319951939398,0
Green,STOP_B,18,5,0,16,-82.03393307168275,0
Red,STOP_A,21,5,0,5,317.46625328410244,1
101,STOP_A,21,0,1,18,-12.313243420405996,0
101,STOP_B,10,1,0,17,766.8577518314914,1
Blue,STOP_A,13,5,0,8,57.90899706054206,0
101,STOP_A,7,4,0,13,-46.227545907306734,0
Blue,STOP_C,9,1,0,10,-4.154801578860457,0
Red,STOP_B,6,4,0,11,25.643470343752185,0
101,STOP_C,20,1,0,10,26.73029394980466,0
Red,STOP_A,20,3,0,3,-447.2365840162813,0
Blue,STOP_A,15,3,0,17,-677.647009024694,0
Red,STOP_D,11,3,0,18,313.38396437996164,1
Red,STOP_B,21,2,1,17,526.6253030966886,1
101,STOP_D,21,1,0,5,295.93989049585736,0
Blue,STOP_C,9,2,0,9,110.32851158043206,0
101,STOP_C,15,4,0,13,248.45593737572779,0
Red,STOP_B,20,5,0,18,94.9901392396001,0
Blue,STOP_D,16,2,0,19,867.0832929546979,1
Red,STOP_A,17,1,1,14,763.5548947018953,1
101,STOP_B,9,5,0,12,175.4692045890578,0
101,STOP_A,14,5,0,4,196.67891026477986,0
101,STOP_C,13,4,0,11,374.67526179975135,1
Green,STOP_C,6,4,0,17,137.23978270137212,0
101,STOP_D,7,3,0,17,766.0054625888773,1
Green,STOP_D,6,4,0,12,-310.9995686443591,0
Red,STOP_C,17,5,0,17,-419.9952973938504,0
Green,STOP_A,14,2,0,6,169.33221834072515,0
101,STOP_A,8,4,0,17,470.6500890443965,1
101,STOP_A,6,0,0,15,264.29522394035655,0
101,STOP_D,21,2,1,8,-4.701525666970767,0
Green,STOP_C,20,5,0,5,-267.5593009674744,0
101,STOP_B,18,4,0,18,347.36900825357225,1
Red,STOP_D,12,2,1,18,-7.306082505023056,0
Red,STOP_C,15,3,1,5,27.78935497588236,0
Blue,STOP_D,21,2,1,17,386.33893874686237,1
Blue,STOP_B,21,2,0,17,408.60309674120487,1
Red,STOP_D,10,3,0,7,1.75366001712122,0
101,STOP_A,10,3,0,18,-166.95342167087279,0
Blue,STOP_C,6,4,1,10,2.09907363816815,0
Green,STOP_C,14,3,1,9,264.28077301027025,0
Red,STOP_D,14,3,0,2,744.5284783168604,1
Green,STOP_D,14,4,0,7,614.9903249057586,1
Blue,STOP_A,20,1,0,8,511.56360227927365,1
101,STOP_D,11,3,0,8,613.9929245703552,1
Green,STOP_B,9,5,1,5,638.741482040718,1
101,STOP_C,9,5,0,17,604.8756155509304,1
Green,STOP_A,11,1,1,8,-115.70859578912427,0
Blue,STOP_D,9,3,0,16,223.3047601037831,0
Red,STOP_D,16,5,0,14,93.25184702857834,0
101,STOP_A,11,4,0,11,150.378010194024,0
Green,STOP_D,13,3,0,16,117.31944300333447,0
101,STOP_C,14,5,0,12,-720.717104304626,0
Green,STOP_B,8,3,1,11,-124.94661471742529,0
Red,STOP_C,12,0,1,16,147.2481348216707,0
Green,STOP_C,20,3,0,11,-424.5041873188851,0
Blue,STOP_D,8,1,1,7,122.1144115015457,0
Red,STOP_D,9,5,1,16,921.4145178759575,1
Green,STOP_A,21,1,0,12,-184.04476865272846,0
Red,STOP_B,6,3,0,5,-73.08551601860898,0
101,STOP_C,14,2,1,16,337.26455626947234,1
Blue,STOP_B,14,2,1,19,-53.1898062201476,0
Blue,STOP_A,19,0,0,4,-184.84010262965472,0
Green,STOP_C,9,3,1,1,761.4331575145195,1
Red,STOP_D,9,4,0,3,-110.5816929578659,0
Red,STOP_C,21,4,1,6,-180.64601575078302,0
Red,STOP_C,9,5,0,4,643.6751628364399,1
101,STOP_B,15,5,1,7,288.63737993651546,0
Red,STOP_C,7,3,1,15,2.8503918292049093,0
Red,STOP_C,12,0,1,8,-357.5747768109435,0
101,STOP_A,13,5,1,3,-185.49806202048075,0
Blue,STOP_C,21,1,1,4,-124.99905489667296,0
Green,STOP_A,18,5,0,6,772.4512912765701,1
101,STOP_B,19,0,0,14,37.92394288327111,0
Blue,STOP_C,11,4,0,5,-98.0590673247907,0
Blue,STOP_C,7,4,0,2,151.12569271722106,0
101,STOP_B,17,2,0,1,298.1333394503646,0
Red,STOP_D,18,5,1,9,-38.82338965339957,0
101,STOP_B,6,0,1,9,125.07805099582963,0
101,STOP_D,20,3,0,4,-295.65821838559197,0
Green,STOP_B,21,1,0,10,100.26081487442227,0
Red,STOP_C,14,0,0,6,-42.09057957202165,0
Red,STOP_C,20,0,1,9,318.02880309975785,1
Blue,STOP_B,9,3,0,9,263.51286894108324,0
Green,STOP_D,21,4,0,10,123.46588988728524,0
Blue,STOP_A,9,2,1,10,530.5617777125237,1
Green,STOP_A,19,2,1,4,162.644608733339,0
Red,STOP_B,17,4,1,12,526.7137643539677,1
Red,STOP_B,21,4,0,1,265.55179812599175,0
101,STOP_B,8,5,0,4,-115.53275605591236,0
Blue,STOP_C,14,2,0,3,332.3610253766789,1
Blue,STOP_D,8,1,1,15,603.5502630191515,1
101,STOP_B,14,4,1,10,-117.0504650700172,0
101,STOP_C,10,3,0,12,69.1763734831268,0
101,STOP_C,17,4,0,18,504.87360259563604,1
101,STOP_C,15,2,0,19,198.02094722410968,0
Red,STOP_B,20,2,0,11,-181.82757710809142,0
101,STOP_D,20,0,1,6,95.70731959405413,0
Red,STOP_B,16,5,1,16,298.9788809482523,0
Red,STOP_A,21,0,0,4,617.0350379266614,1
Red,STOP_D,7,2,0,18,262.7507656401026,0
101,STOP_C,12,4,0,11,214.25265784459828,0
Blue,STOP_C,8,4,0,10,184.32053744271218,0
101,STOP_B,11,0,0,11,46.3084708751346,0
101,STOP_C,16,3,1,9,286.6514469759949,0
Blue,STOP_C,7,5,1,7,548.6354529789484,1
Green,STOP_A,9,0,0,19,-610.8824333975731,0
Blue,STOP_B,19,5,0,14,177.80343495067086,0
Blue,STOP_D,17,2,0,5,446.55274873547825,1
101,STOP_C,20,5,0,13,450.30833144092406,1
Red,STOP_B,7,2,0,12,522.994736794184,1
101,STOP_B,13,4,0,1,-189.8220169500155,0
101,STOP_C,19,4,1,11,439.00453749760067,1
Blue,STOP_C,8,5,1,17,362.1442880061202,1
Blue,STOP_C,6,3,0,4,-96.07259500664586,0
Blue,STOP_B,13,1,0,2,-100.27833827467435,0
101,STOP_D,18,4,0,4,464.7852828450109,1
101,STOP_A,15,5,1,12,179.30500758597867,0
Blue,STOP_A,11,0,0,5,176.10730390600816,0
Green,STOP_D,15,3,0,18,146.4314163596593,0
Green,STOP_A,18,3,0,5,495.74190696264975,1
Green,STOP_A,11,0,0,19,-534.9370976607888,0
101,STOP_A,13,5,1,1,829.8065267563162,1
Green,STOP_C,20,5,0,18,-140.26426215790025,0
Blue,STOP_A,14,3,0,7,-145.29330250573037,0
101,STOP_B,18,0,0,8,872.1131561905881,1
Blue,STOP_A,21,1,0,15,-60.70306843783453,0
101,STOP_D,7,2,0,2,454.97784345483745,1
Green,STOP_D,6,3,0,14,433.67197334369956,1
Green,STOP_D,16,1,0,19,546.6379132357371,1
101,STOP_B,9,0,0,19,-421.0979959014967,0
Blue,STOP_A,21,0,1,1,153.36565235977486,0
101,STOP_D,7,4,0,1,340.15149382244533,1
Red,STOP_A,15,3,0,7,-601.4919815106787,0
101,STOP_B,8,4,0,8,-98.1802277891627,0
Red,STOP_B,19,5,0,12,135.55709471615071,0
Green,STOP_D,16,2,0,9,-6.93839881323531,0
Red,STOP_B,7,5,0,3,-99.80875641008558,0
Blue,STOP_D,20,5,0,19,-69.30219192228341,0
Blue,STOP_A,7,4,1,15,74.2953170104713,0
Red,STOP_B,8,0,0,14,28.118316443701445,0
101,STOP_D,10,5,0,2,631.1380383215886,1
Blue,STOP_A,6,4,0,7,84.61206947970493,0
Green,STOP_D,8,1,0,18,131.37266380101372,0
Red,STOP_B,14,1,1,7,-77.74682012436759,0
Blue,STOP_C,11,3,0,3,112.59700228709211,0
101,STOP_B,18,2,1,4,417.3763769306464,1
101,STOP_C,19,4,0,7,-17.983373797805143,0
Green,STOP_D,9,3,1,5,-149.18577518953902,0
Blue,STOP_C,19,3,1,12,108.64839377338217,0
101,STOP_D,21,4,0,5,-173.05616537580738,0
Red,STOP_D,20,4,0,17,970.1695050616945,1
101,STOP_D,9,4,0,2,160.3567259202187,0
Blue,STOP_D,16,2,0,1,358.7887011358575,1
Green,STOP_C,11,1,0,9,81.03487604454165,0
101,STOP_B,15,2,0,3,-499.6813305801692,0
101,STOP_B,6,0,1,13,465.18824135080183,1
101,STOP_B,11,4,0,4,739.8574339662036,1
Blue,STOP_D,21,3,1,10,219.95851166530034,0
Red,STOP_A,10,4,0,11,-299.17552099558486,0
Green,STOP_A,21,3,0,9,669.0046752481475,1
Green,STOP_A,10,5,1,9,-324.1721057807036,0
101,STOP_D,8,4,0,18,595.5969570995487,1
Red,STOP_C,12,5,0,9,185.6927803518542,0
Green,STOP_A,7,2,0,13,362.63889573277834,1
Green,STOP_B,9,2,0,16,16.371430388729493,0
Red,STOP_C,15,0,0,5,-11.870785691544853,0
Blue,STOP_D,21,3,0,7,474.14519112184007,1
Blue,STOP_D,16,0,0,4,1.929073513049957,0
101,STOP_A,9,3,1,3,175.71174438750253,0
Green,STOP_D,14,0,0,5,-104.14558035166857,0
Blue,STOP_C,9,1,1,13,495.30348852390557,1
Green,STOP_C,16,0,1,2,351.71262476232823,1
Blue,STOP_C,14,3,0,9,381.89704600778714,1
101,STOP_A,15,3,0,17,7.343548326924832,0
101,STOP_D,13,1,1,17,-286.49636847290014,0
Green,STOP_B,10,5,0,1,5.734590027381643,0
Green,STOP_B,9,2,1,14,793.8605274321817,1
101,STOP_B,12,0,0,6,-214.56551304318106,0
Red,STOP_C,9,4,0,1,34.355710019284885,0
Blue,STOP_B,18,0,0,14,881.8264802644005,1
Red,STOP_B,14,1,1,3,-307.44969037576317,0
Blue,STOP_C,15,5,0,7,223.9423587216428,0
Green,STOP_B,12,2,0,19,134.159390389185,0
Green,STOP_B,11,3,0,11,-119.93558775232202,0
101,STOP_D,16,2,0,2,709.1373189912882,1
Green,STOP_C,17,5,0,19,-375.64824832102255,0
Blue,STOP_C,9,2,0,2,-172.95483962152727,0
Red,STOP_B,8,1,0,2,549.8323384758503,1
Blue,STOP_D,12,1,0,10,196.56077402316572,0
Red,STOP_C,19,0,1,17,-65.33919743380213,0
101,STOP_B,15,1,1,11,-99.54139644863614,0
101,STOP_B,17,1,0,15,287.9445354017387,0
Red,STOP_A,15,1,0,9,-24.895681328824708,0
Red,STOP_B,20,3,0,13,-316.2306462276256,0
Red,STOP_C,18,1,0,16,-138.97205426927405,0
Green,STOP_D,19,2,1,6,-67.20084422029191,0
Blue,STOP_A,16,5,0,14,138.69079278070996,0
Green,STOP_A,17,1,0,3,-270.59335036671143,0
Blue,STOP_A,20,5,0,11,724.7997413182235,1
Red,STOP_C,13,1,0,6,-138.80235682995584,0
101,STOP_D,19,3,0,7,286.0786411385849,0
Red,STOP_B,20,3,1,6,22.443032367155425,0
Blue,STOP_B,17,0,0,17,313.35959438099303,1
Red,STOP_D,18,1,0,18,169.7764752070193,0
Blue,STOP_D,13,5,0,12,211.33228646222528,0
Red,STOP_C,19,4,0,4,322.6721235727051,1
101,STOP_C,13,2,1,14,-175.6115533152601,0
Green,STOP_A,8,2,1,12,667.6087140543132,1
Green,STOP_C,13,1,0,3,-133.09191115479948,0
Green,STOP_C,19,0,0,1,-9.5759618614413,0
101,STOP_A,21,1,0,4,-172.56163261893062,0
Red,STOP_D,21,2,0,6,274.6292350188952,0
Green,STOP_A,15,3,0,4,-118.34214776062348,0
101,STOP_B,14,3,1,5,177.03041413451913,0
101,STOP_D,7,4,0,2,590.3636516300169,1
Green,STOP_B,20,5,1,1,200.43236801652984,0
101,STOP_C,6,5,0,7,224.4774600637789,0
Blue,STOP_C,17,1,1,18,375.6419120440876,1
Green,STOP_B,19,2,0,15,-262.85539441390563,0
Green,STOP_B,18,0,0,7,1047.90960104042,1
Blue,STOP_B,11,5,1,15,-308.4350355471636,0
101,STOP_D,18,5,0,5,-53.3485008845779,0
Green,STOP_B,20,0,0,13,-31.169366737419494,0
101,STOP_C,17,5,0,9,515.8361458252326,1
Green,STOP_A,19,5,0,15,64.69527737744016,0
Red,STOP_A,15,5,0,8,-477.6505190534134,0
101,STOP_A,16,0,0,11,675.9969690000814,1
Green,STOP_B,21,2,0,13,-327.31076994676096,0
Green,STOP_B,16,5,0,9,679.242701403566,1
Red,STOP_D,20,2,1,1,359.49981485914736,1
Red,STOP_C,7,4,0,8,363.3979861139501,1
Blue,STOP_B,14,5,0,7,132.39712089987535,0
Red,STOP_D,6,1,0,12,121.04853332073075,0
Blue,STOP_A,16,4,1,2,560.4419208831699,1
Green,STOP_D,7,1,1,11,944.7774411976927,1
101,STOP_B,13,1,0,19,179.321532025657,0
Green,STOP_D,18,1,0,19,560.1184634221394,1
Green,STOP_D,7,4,0,15,418.9428765139814,1
Red,STOP_A,19,2,0,13,271.07137125114696,0
Green,STOP_A,15,5,0,17,24.58767631830284,0
Red,STOP_D,21,1,1,11,292.9101475208178,0
Blue,STOP_C,10,3,0,4,25.66785166089828,0
Red,STOP_D,8,3,0,13,41.3232457226145,0
101,STOP_A,6,4,0,3,-465.7573572759202,0
Red,STOP_D,15,2,0,3,402.628950345675,1
Green,STOP_A,7,0,1,2,340.371086274821,1
101,STOP_C,14,4,1,15,42.490720088515715,0
101,STOP_C,15,3,0,8,16.231688907852032,0
101,STOP_C,11,5,0,14,-585.5548294987319,0
Red,STOP_B,19,3,1,8,50.573155496074875,0
Green,STOP_B,14,4,0,2,-12.503230276874405,0
101,STOP_C,17,0,0,17,559.4904324112624,1
101,STOP_D,13,3,1,12,615.681093181851,1
Green,STOP_C,13,3,0,18,1040.788128274326,1
Green,STOP_B,9,5,0,10,208.34325060584914,0
Green,STOP_B,16,5,1,16,349.8286072544621,1
Green,STOP_D,8,5,0,18,230.80016414468952,0
Red,STOP_A,19,2,0,10,270.99508823594357,0
Red,STOP_D,14,3,0,15,209.7553932595852,0
Blue,STOP_C,6,0,0,11,-102.33200107746063,0
Blue,STOP_A,9,3,0,18,-254.9899355254857,0
Green,STOP_C,13,3,0,16,264.1419436968862,0
101,STOP_D,13,4,0,1,-635.3796905958334,0
Red,STOP_D,14,5,0,14,-303.60528663861186,0
101,STOP_B,8,1,0,16,422.9288441110685,1
Green,STOP_D,12,3,0,9,586.4268197934458,1
Red,STOP_D,14,1,0,3,34.15029478620849,0
Blue,STOP_D,9,4,0,1,194.63107328782758,0
Blue,STOP_B,19,2,0,18,360.2428010458697,1
101,STOP_B,19,2,0,3,591.4921794127681,1
Red,STOP_B,11,0,0,8,73.64625874387515,0
Green,STOP_D,8,3,1,8,-397.65424944124754,0
Red,STOP_B,11,3,1,16,-324.15882867841236,0
Green,STOP_A,16,5,0,8,390.68228849139484,1
101,STOP_C,6,5,0,5,3.1229437104750986,0
Red,STOP_B,9,5,0,13,140.37365783190683,0
Green,STOP_A,21,3,1,8,113.84523090165209,0
Red,STOP_C,16,5,0,19,102.35867409214359,0
Green,STOP_B,10,5,0,1,15.0716973884239,0
Blue,STOP_C,8,0,1,3,645.7920130098755,1
Red,STOP_C,6,5,1,2,-4.428031672990656,0
Green,STOP_D,9,5,0,13,352.7705497940612,1
Blue,STOP_B,7,1,0,19,124.42741703743258,0
Red,STOP_B,16,1,0,5,88.43662994615997,0
101,STOP_C,10,5,1,9,510.1500014638761,1
101,STOP_D,19,1,0,5,-239.61142622406368,0
Blue,STOP_C,15,0,0,17,-28.79227142845994,0
101,STOP_C,13,2,1,1,-309.98517259947937,0
Red,STOP_A,18,3,0,12,47.39873119288066,0
Green,STOP_B,11,5,0,15,-43.17331555044228,0
Blue,STOP_A,13,0,0,15,-236.44965989096613,0
Red,STOP_C,14,3,0,9,214.51320058377217,0
Red,STOP_D,18,3,0,3,40.85990144756383,0
Blue,STOP_B,17,0,0,6,274.41710681735225,0
Blue,STOP_B,17,0,0,18,910.044913843034,1
101,STOP_D,21,2,0,3,-73.27771113662175,0
Red,STOP_D,19,5,1,9,-99.86645242492037,0
101,STOP_A,17,1,0,4,454.5325382719571,1
101,STOP_D,11,5,1,18,182.9146478918814,0
Red,STOP_B,13,0,0,11,-19.358585592688485,0
Blue,STOP_C,6,0,1,9,848.4790353404488,1
Blue,STOP_A,7,2,0,9,396.23093907687525,1
101,STOP_B,20,5,1,16,288.2581540090032,0
101,STOP_D,20,1,1,3,-327.2621548948137,0
Red,STOP_D,11,1,0,8,270.89905789318266,0
Blue,STOP_D,20,4,0,10,275.342689793873,0
Blue,STOP_B,20,5,0,11,16.42261494390611,0
101,STOP_B,19,4,1,19,509.65697458325764,1
Red,STOP_A,8,1,0,9,504.55213266562714,1
101,STOP_B,14,3,1,3,304.95261066195803,1
Blue,STOP_B,6,1,1,17,354.35695924132585,1
101,STOP_A,19,2,0,16,188.060436888242,0
Blue,STOP_B,11,1,0,18,502.2437566941284,1
Red,STOP_D,14,2,0,18,-322.82596559950514,0
101,STOP_C,19,5,0,8,-152.8744219330281,0
Blue,STOP_D,19,1,1,5,-640.3449970034902,0
Red,STOP_A,21,2,0,13,149.38901741930877,0
Green,STOP_C,9,5,0,16,559.8138505794793,1
Blue,STOP_A,10,0,1,3,49.24361687160906,0
101,STOP_D,6,1,1,17,137.85188144430586,0
101,STOP_B,17,3,0,11,143.39237819227142,0
Green,STOP_A,15,5,0,4,833.2948756459873,1
Red,STOP_A,11,5,0,18,279.91216082601534,0
101,STOP_C,9,3,0,4,95.44975497255558,0
101,STOP_C,18,2,0,9,355.34724314400876,1
Red,STOP_C,6,5,0,13,130.6632281952505,0
101,STOP_C,21,4,1,15,196.2929713904506,0
Green,STOP_B,13,2,0,12,-57.03554112787714,0
Red,STOP_D,15,0,1,14,47.78383503800326,0
Green,STOP_B,21,1,0,19,54.72893227378165,0
Blue,STOP_D,6,2,1,7,77.373424101507,0
Blue,STOP_D,17,3,0,3,786.4762521737966,1
Green,STOP_D,18,3,1,3,867.7517120776915,1
Green,STOP_B,19,1,1,16,255.37770719793318,0
Blue,STOP_B,8,4,0,2,899.5486796791322,1
Blue,STOP_A,15,3,0,15,501.1059647894896,1
Red,STOP_A,9,2,1,5,913.7013019291087,1
Green,STOP_A,13,5,0,4,-372.5161996241055,0
Green,STOP_B,17,0,1,4,343.73487597650654,1
101,STOP_A,18,4,0,16,342.78492480273627,1
101,STOP_B,13,2,1,8,34.15801293101502,0
Red,STOP_B,8,0,1,13,463.8349222245186,1
Red,STOP_D,8,5,1,11,56.56653083228343,0
101,STOP_C,12,0,0,5,649.3430586320777,1
Red,STOP_C,21,5,0,13,685.8969784523231,1
Blue,STOP_C,15,2,0,2,309.7352341469467,1
Red,STOP_C,21,5,0,1,-202.07866739817712,0
Red,STOP_C,17,5,1,14,-14.568567478884546,0
101,STOP_D,10,5,1,14,485.03301971140354,1
Red,STOP_B,7,5,0,16,163.5044163056429,0
Blue,STOP_A,11,4,0,3,-46.645156560059036,0
Red,STOP_C,21,0,0,8,117.31012635359794,0
Blue,STOP_A,11,1,0,13,176.45783338813635,0
Blue,STOP_B,14,4,0,18,-23.417162681600303,0
Red,STOP_D,11,3,0,5,361.4224174473974,1
Blue,STOP_A,11,0,0,7,-23.618314173447715,0
Green,STOP_A,16,0,0,1,45.457479023748405,0
101,STOP_A,18,4,0,18,-528.4741698420888,0
Red,STOP_C,13,3,1,11,694.2034008940716,1
101,STOP_B,15,1,0,2,172.2425638318915,0
Blue,STOP_B,19,2,0,9,83.10364238481414,0
Blue,STOP_A,14,2,1,11,135.44967260679982,0
Green,STOP_C,12,1,0,1,223.24806282601716,0
Blue,STOP_B,14,1,0,1,-152.78249186201208,0
Blue,STOP_D,15,0,1,11,-178.0331600850372,0
Red,STOP_A,19,0,1,6,192.03900212521023,0
Green,STOP_C,18,1,0,9,551.0395728959847,1
Blue,STOP_D,12,0,0,14,294.81920254572447,0
Red,STOP_C,11,1,0,7,353.65976097014715,1
Red,STOP_B,18,4,1,9,-15.76928920886391,0
Green,STOP_D,13,2,0,3,-179.47257653268684,0
Blue,STOP_A,21,2,0,8,569.2206889406506,1
Red,STOP_A,6,0,0,13,227.03262314998773,0
101,STOP_A,17,0,0,18,297.83896819026216,0
101,STOP_C,15,5,0,1,772.9572470730335,1
Green,STOP_D,21,3,0,16,279.51662800976845,0
Blue,STOP_A,17,4,0,8,125.82226529528208,0
Red,STOP_D,8,1,1,8,496.5191024959571,1
Red,STOP_D,19,2,1,17,236.1913358125149,0
Green,STOP_C,16,3,0,10,344.6305740576971,1
101,STOP_A,17,0,1,18,403.84679560652637,1
101,STOP_C,20,2,0,13,-230.6710420780903,0
Red,STOP_D,18,4,1,6,636.326734875989,1
101,STOP_A,14,0,0,1,272.81995031055004,0
Red,STOP_D,19,3,0,11,191.96483503459984,0
Blue,STOP_D,15,5,0,6,-376.7651755920109,0
Blue,STOP_D,16,3,1,4,471.40123486157245,1
Blue,STOP_C,18,2,0,8,11.80346542364947,0
101,STOP_B,10,1,0,12,-47.24933450028482,0
Blue,STOP_A,15,3,1,12,-203.0786744538915,0
Blue,STOP_D,12,3,1,10,-362.5397091692072,0
Green,STOP_B,19,1,0,8,379.81678860909415,1
101,STOP_A,14,0,0,2,-61.93033774965235,0
101,STOP_B,12,3,1,12,231.74059725857626,0
Blue,STOP_D,17,2,0,6,-5.9476265347855986,0
Red,STOP_A,7,5,1,11,-152.2607088349954,0
Green,STOP_A,11,5,1,2,244.26605895321677,0
Green,STOP_D,11,0,0,2,81.80522392108402,0
Red,STOP_D,10,4,1,17,-107.68079728221721,0
Green,STOP_B,18,3,1,19,187.3716823561067,0
101,STOP_D,19,3,1,13,-133.1227199971774,0
Blue,STOP_A,14,3,1,3,211.88853151458727,0
Blue,STOP_A,6,1,0,18,593.020816029261,1
Green,STOP_B,17,1,0,6,232.84736756835878,0
Green,STOP_D,8,4,0,3,1039.87280493888,1
Red,STOP_B,15,5,0,6,-285.02878961578335,0
101,STOP_C,11,0,0,12,135.6016085608511,0
Green,STOP_A,10,5,1,8,195.09050273742832,0
101,STOP_B,8,5,0,13,37.461061090954246,0
Red,STOP_D,18,4,1,12,335.45647544373594,1
Red,STOP_B,18,5,0,14,457.69971445273654,1
Red,STOP_D,10,2,0,10,363.19832111574675,1
Green,STOP_A,17,2,1,11,321.2238598689294,1
Green,STOP_C,11,2,0,15,-486.88327792849066,0
Blue,STOP_B,10,3,0,13,-181.56122998831233,0
Red,STOP_B,15,4,1,13,-265.8102711668455,0
Green,STOP_A,7,5,0,14,-191.6509860973623,0
101,STOP_C,20,1,0,19,-311.0433048372126,0
101,STOP_C,9,0,0,4,-319.7937391800557,0
Green,STOP_A,9,0,0,19,-140.82843305373623,0
Blue,STOP_D,8,1,1,14,8.924538016083005,0
Blue,STOP_A,6,4,1,10,460.6656127620067,1
Blue,STOP_A,21,5,0,1,166.358305463282,0
Blue,STOP_D,13,3,0,7,107.91290642001154,0
101,STOP_D,13,5,1,13,533.6191260082724,1
101,STOP_C,20,4,1,2,409.8274516835345,1
Red,STOP_B,8,0,0,4,451.1747483782183,1
Green,STOP_C,18,3,0,17,-232.71655930906175,0
Red,STOP_A,6,2,0,2,-122.07571869989371,0
Red,STOP_A,10,4,0,4,134.993316646851,0
Green,STOP_D,13,0,0,11,539.6683917957206,1
Blue,STOP_D,20,4,1,5,638.1792134563386,1
Green,STOP_B,14,5,0,17,308.7663646356626,1
Green,STOP_A,18,1,0,3,265.8281585228476,0
Red,STOP_D,7,0,1,4,-66.45493586256913,0
Red,STOP_A,15,2,0,3,7.898017413977314,0
Red,STOP_D,12,1,1,2,392.64185629592214,1
Red,STOP_C,18,0,0,19,-394.5450611634101,0
Green,STOP_B,12,4,0,7,67.80114419201223,0
101,STOP_C,10,1,0,12,-50.68476087789685,0
Blue,STOP_D,6,3,0,2,-124.75138768266791,0
Green,STOP_D,17,1,0,18,136.56604122649492,0
Blue,STOP_A,18,4,0,15,380.6490490458127,1
Green,STOP_A,13,0,0,10,-190.73462226530205,0
Red,STOP_C,15,0,0,17,722.2992568045838,1
101,STOP_D,11,4,0,8,-35.85953094052556,0
101,STOP_B,21,5,1,14,387.07487839499083,1
Green,STOP_B,14,4,1,14,-406.4986592633743,0
Green,STOP_C,7,1,0,4,356.8842928462225,1
Red,STOP_B,20,1,0,13,649.1390501658282,1
101,STOP_A,20,3,0,5,722.9133682878432,1
Red,STOP_A,10,2,0,17,-33.005495453478346,0
101,STOP_D,15,1,1,3,-222.8965400355056,0
Red,STOP_B,12,5,0,12,484.49001917143335,1
Blue,STOP_B,16,4,0,16,371.9749368537389,1
Red,STOP_A,20,0,0,14,367.57050649655434,1
Blue,STOP_B,14,0,1,15,173.01503565118134,0
Blue,STOP_D,18,1,0,7,367.1491815066514,1
Blue,STOP_C,7,0,0,12,935.9559254502013,1
Green,STOP_A,21,3,0,10,-357.2210412305679,0
Green,STOP_C,15,2,1,18,-121.26219366907642,0
Blue,STOP_A,21,2,0,18,-262.08079105384513,0
Red,STOP_B,20,4,0,17,658.936252874868,1
Blue,STOP_A,15,2,0,18,10.598180187879834,0
Green,STOP_D,14,5,1,18,82.57760603429989,0
Red,STOP_C,17,2,1,18,-418.35834799529334,0
101,STOP_D,7,2,0,16,195.94657160119843,0
Red,STOP_C,6,3,0,4,272.70482802113446,0
Green,STOP_A,21,2,0,3,358.390318855697,1
Red,STOP_D,7,1,1,6,-19.42146320613071,0
Blue,STOP_A,18,0,0,10,385.35852263290553,1
101,STOP_C,18,3,1,16,339.28303843105067,1
101,STOP_A,6,4,0,16,476.52977932250997,1
Red,STOP_C,19,3,0,2,412.5032293300767,1
Blue,STOP_A,6,3,0,3,61.52598763361762,0
Red,STOP_B,16,5,0,17,305.05041547112376,1
Red,STOP_B,11,1,0,3,-281.2092405869224,0
Green,STOP_C,9,0,0,14,366.4928939494928,1
Green,STOP_A,10,1,0,16,628.7916590966822,1
101,STOP_A,12,4,0,3,-283.1113458518983,0
